STATE_UT,DISTRICT,BLOCK,VILLAGE_NA,LATITUDE,LONGITUDE,DATE,WL(mbgl)
Andhra,Pradesh Eluru,Eluru,Eluru,16.70425,81.08515,01-08-23,1.6
Andhra,Pradesh Eluru,Ganapavaram,Sarepalle,16.68860,81.46540,01-08-23,1.0
Andhra,Pradesh Eluru,Jangareddigudem,Jangareddygudem,17.12102,81.30142,01-08-23,5.0
Andhra,Pradesh Eluru,Kaikalur,Palevada,16.57940,81.28671,01-08-23,0.7
Andhra,Pradesh Eluru,Kalidindi,Kalidindi,16.50521,81.29016,01-08-23,1.0
Andhra,Pradesh Eluru,Kamavarapukota,Kamavarapukota,17.01219,81.19715,01-08-23,3.9
Andhra,Pradesh Eluru,Koyyalagudem,Kanapuram,17.18780,81.41756,01-08-23,1.6
Andhra,Pradesh Eluru,Koyyalagudem,Koyyalagudem,17.12379,81.42705,01-08-23,4.5
Andhra,Pradesh Eluru,Kukkunur,Amaravaram,17.58533,81.00568,01-08-23,3.0
Andhra,Pradesh Eluru,Kukkunur,Kukkunur,17.55514,81.16536,01-08-23,3.7
Andhra,Pradesh Eluru,Mandavalli,Kaikaluru,16.54512,81.20063,01-08-23,1.8
Andhra,Pradesh Eluru,Mandavalli,Kanukollu,16.46083,81.13434,01-08-23,1.0
Andhra,Pradesh Eluru,Mandavalli,Mandavalli,16.51776,81.16381,01-08-23,0.9
Andhra,Pradesh Eluru,Mudinepalle,Bomminampadu,16.47353,81.21706,01-08-23,1.6
Andhra,Pradesh Eluru,Mudinepalle,Kopparagudem,16.40833,81.17411,01-08-23,1.4
Andhra,Pradesh Eluru,Mudinepalle,Mudinepalli,16.42235,81.11368,01-08-23,0.8
Andhra,Pradesh Eluru,Mudinepalle,Singarayapalem,16.41075,81.15158,01-08-23,1.7
Andhra,Pradesh Eluru,Musunuru,Musunuru,16.82837,80.93506,01-08-23,8.6
Andhra,Pradesh Eluru,Nidamarru,Nidamarru,16.72254,81.41918,01-08-23,2.9
Andhra,Pradesh Eluru,Nuzvid,Nuzivedu,16.78681,80.85500,01-08-23,0.5
Andhra,Pradesh Eluru,Pedapadu,Kothuru,16.68164,81.08306,01-08-23,1.2
Andhra,Pradesh Eluru,Polavaram,Gutala,17.18473,81.65226,01-08-23,5.9
Andhra,Pradesh Eluru,Polavaram,Polavaram,17.25036,81.64590,01-08-23,0.5
Andhra,Pradesh Eluru,Unguturu,Gopinadhapatnam,16.84220,81.38780,01-08-23,44.2
Andhra,Pradesh Eluru,Unguturu,Rachuru,16.77608,81.42575,01-08-23,2.7
Andhra,Pradesh Guntur,Chebrole,Chebrolu,16.19964,80.52580,01-08-23,1.4
Andhra,Pradesh Guntur,Chebrole,Narakoduru,16.22566,80.51450,01-08-23,2.7
Andhra,Pradesh Guntur,Guntur,Budampadu,16.26010,80.47030,01-08-23,3.5
Andhra,Pradesh Guntur,Guntur,Etukuru,16.26319,80.42476,01-08-23,1.1
Andhra,Pradesh Guntur,Guntur,Guntur,16.29855,80.43186,01-08-23,2.6
Andhra,Pradesh Guntur,Guntur,Nallapadu,16.30570,80.37390,01-08-23,4.2
Andhra,Pradesh Guntur,Kollipara,Kollipara,16.28664,80.74958,01-08-23,1.7
Andhra,Pradesh Guntur,Medikonduru,Medikondur,16.34548,80.30237,01-08-23,3.3
Andhra,Pradesh Guntur,Pedanandipadu,Varagani,16.08508,80.32897,01-08-23,0.8
Andhra,Pradesh Guntur,Phirangipuram,Pirangipuram,16.28805,80.25652,01-08-23,2.8
Andhra,Pradesh Guntur,Ponnur,Kattempudi,16.09379,80.54533,01-08-23,1.4
Andhra,Pradesh Guntur,Ponnur,Ponnur,16.06466,80.54306,01-08-23,0.6
Andhra,Pradesh Guntur,Prathipadu,Prattipadu,16.18035,80.33181,01-08-23,1.1
Andhra,Pradesh Guntur,Tadikonda,Mukkamala,16.45179,80.37504,01-08-23,4.6
Andhra,Pradesh Guntur,Tadikonda,Phanidharam,16.36065,80.39687,01-08-23,1.5
Andhra,Pradesh Guntur,Tadikonda,Ponnekallu,16.40434,80.40218,01-08-23,1.3
Andhra,Pradesh Guntur,Tadikonda,Ravela,16.41808,80.34876,01-08-23,1.7
Andhra,Pradesh Guntur,Tenali,Kolakaluru,16.30323,80.61891,01-08-23,0.0
Andhra,Pradesh Guntur,Tenali,Sekuru,16.26965,80.58749,01-08-23,2.0
Andhra,Pradesh Guntur,Thullur,Mandhadam,16.51444,80.53159,01-08-23,1.9
Andhra,Pradesh Guntur Thullur,Pedda,Parimi,16.45981,80.45514,01-08-23,3.3
Andhra,Pradesh Guntur,Thullur,Thullur,16.53051,80.47030,01-08-23,2.6
Andhra,Pradesh Kakinada,Gollaprolu,Gollaprolu,17.15380,82.28640,01-08-23,1.9
Andhra,Pradesh Kakinada Kakinada,Rural,Anjaneyanagar,17.00940,82.24820,01-08-23,1.9
Andhra,Pradesh Kakinada Kakinada Rural,Fishing,Horbour,16.98500,82.27570,01-08-23,1.5
Andhra,Pradesh Kakinada Kakinada,Rural,Indirapalem,16.96108,82.21297,01-08-23,3.3
Andhra,Pradesh Kakinada Kakinada,Rural,Kasinadhapuram,16.92480,82.23600,01-08-23,2.6
Andhra,Pradesh Kakinada Kakinada,Rural,Repuru,16.95570,82.18930,01-08-23,2.4
Andhra,Pradesh Kakinada Kakinada,Rural,Vakalpudi,17.01370,82.28350,01-08-23,1.3
Andhra,Pradesh Kakinada Kakinada,Urban,Santhacheruvu,16.95030,82.23700,01-08-23,2.4
Andhra,Pradesh Kakinada,Kirlampudi,Burugupudi,17.20000,82.10180,01-08-23,10.2
Andhra,Pradesh Kakinada,Pithapuram,Pithapuram,17.11300,82.25990,01-08-23,1.1
Andhra,Pradesh Kakinada,Pithapuram,Pithapuram,17.10070,82.24620,01-08-23,5.7
Andhra,Pradesh Kakinada,Prathipadu,Dharmavaram,17.22700,82.22850,01-08-23,3.5
Andhra,Pradesh Kakinada,Prathipadu,Pratipadu,17.23020,82.19860,01-08-23,1.6
Andhra,Pradesh Kakinada,Routhulapudi,Jaldam,17.44860,82.33170,01-08-23,4.2
Andhra,Pradesh Kakinada Sankhavaram,G.,Kottapalli,17.30680,82.36550,01-08-23,1.4
Andhra,Pradesh Kakinada,Sankhavaram,Kattipudi,17.24290,82.33140,01-08-23,3.8
Andhra,Pradesh Kakinada,Thallarevu,Chollangi,16.88540,82.23390,01-08-23,1.6
Andhra,Pradesh Kakinada,Thallarevu,Tallarevu,16.78280,82.23030,01-08-23,2.6
Andhra,Pradesh Kakinada,Thallarevu,Thurpet,16.75290,82.22890,01-08-23,1.9
Andhra,Pradesh Kakinada,Thondangi,Tammayyapeta,17.24960,82.37080,01-08-23,3.4
Andhra,Pradesh Kakinada,Tuni,Hamsavaram,17.29210,82.49270,01-08-23,3.0
Andhra,Pradesh Kakinada,Tuni,Tetagunda,17.30700,82.44290,01-08-23,6.2
Andhra,Pradesh Kakinada,U.Kothapalle,Uppada,17.08050,82.33550,01-08-23,2.0
Andhra,Pradesh Kakinada,Yeleswaram,Gontuvanipalem,17.35472,82.11482,01-08-23,1.8
Andhra,Pradesh Krishna,Avanigadda,Avanigadda,16.02086,80.91149,01-08-23,5.0
Andhra,Pradesh Krishna,Bantumilli,Bantumilli1,16.36972,81.27216,01-08-23,1.1
Andhra,Pradesh Krishna,Bantumilli,Mallapparajgudem,16.40907,81.20812,01-08-23,1.7
Andhra,Pradesh Krishna,Bantumilli,Malleshwaram,16.35511,81.27117,01-08-23,1.1
Andhra,Pradesh Krishna,Bantumilli,Munjuluru,16.30920,81.21200,01-08-23,2.6
Andhra,Pradesh Krishna,Challapalli,Challapalli,16.11859,80.93940,01-08-23,1.3
Andhra,Pradesh Krishna,Challapalli,Lankapalli,16.13470,80.98560,01-08-23,1.5
Andhra,Pradesh Krishna Gannavaram Bahu,Balendruni,Gudem,16.57149,80.79161,01-08-23,1.8
Andhra,Pradesh Krishna,Gudivada,Kautaram,16.33537,81.07784,01-08-23,0.8
Andhra,Pradesh Krishna,Gudlavalleru,Gudlavalleru,16.34357,81.05475,01-08-23,1.0
Andhra,Pradesh Krishna,Guduru,Gudur,16.22013,81.08494,01-08-23,1.6
Andhra,Pradesh Krishna,Koduru,Mandapakala,15.97411,81.00007,01-08-23,1.3
Andhra,Pradesh Krishna,Machilipatnam,Manginapadu,16.24663,81.23192,01-08-23,1.7
Andhra,Pradesh Krishna Machilipatnam,Sultan,Nagar,16.20014,81.11369,01-08-23,1.3
Andhra,Pradesh Krishna,Movva,Ayyanki,16.26568,80.94375,01-08-23,1.0
Andhra,Pradesh Krishna,Movva,Movva,16.22690,80.91290,01-08-23,0.6
Andhra,Pradesh Krishna,Nagayalanka,Marripalem,15.94947,80.92235,01-08-23,1.8
Andhra,Pradesh Krishna,Nandivada,Polukonda,16.51948,81.07816,01-08-23,1.7
Andhra,Pradesh Krishna,Pamarru,Kurumaddali,16.33110,80.92607,01-08-23,1.4
Andhra,Pradesh Krishna,Pamarru,Nimmakuru,16.27474,81.00520,01-08-23,2.6
Andhra,Pradesh Krishna,Pedana,Balliparru,16.27747,81.18728,01-08-23,0.7
Andhra,Pradesh Krishna,Pedana,Nadupur,16.28296,81.12932,01-08-23,1.5
Andhra,Pradesh Krishna,Pedana,Pedana,16.25839,81.14948,01-08-23,1.6
Andhra,Pradesh Krishna,Pedaparupudi,Venkatapragada,16.44202,80.91022,01-08-23,5.0
Andhra,Pradesh Krishna,Vuyyuru,Akunuru,16.39206,80.81895,01-08-23,2.6
Andhra,Pradesh Krishna,Vuyyuru,Tadanki,16.35812,80.88031,01-08-23,1.4
Andhra,Pradesh Kurnool,Adoni,Doddanakere,15.69934,77.28490,01-08-23,2.3
Andhra,Pradesh Kurnool,Adoni,Naganathanahalli,15.56070,77.22214,01-08-23,5.5
Andhra,Pradesh Kurnool,Devanakonda,Karivemula,15.59420,77.59670,01-08-23,1.1
Andhra,Pradesh Kurnool,Gonegandla,Gonegandla,15.70790,77.61420,01-08-23,1.5
Andhra,Pradesh Kurnool,Gonegandla,Gonegondla,15.71170,77.59630,01-08-23,7.0
Andhra,Pradesh Kurnool,Gudur,Gudur,15.77260,77.80740,01-08-23,7.2
Andhra,Pradesh Kurnool,Halaharvi,Bapuram,15.33230,77.12620,01-08-23,3.6
Andhra,Pradesh Kurnool,Halaharvi,Gulyam,15.36012,77.06390,01-08-23,8.6
Andhra,Pradesh Kurnool,Halaharvi,Haradgiri,15.30120,77.18819,01-08-23,8.6
Andhra,Pradesh Kurnool,Holagunda,Holagondi,15.48960,77.04020,01-08-23,4.5
Andhra,Pradesh Kurnool,Holagunda,Sullavai,15.43210,77.12220,01-08-23,6.2
Andhra,Pradesh Kurnool,Kodumur,Kodumuru,15.68570,77.77360,01-08-23,4.0
Andhra,Pradesh Kurnool,Kowthalam,Podalakunta,15.84320,77.11470,01-08-23,4.5
Andhra,Pradesh Kurnool,Kurnool,Kurnool,15.83850,78.04940,01-08-23,5.9
Andhra,Pradesh Kurnool,Mantralayam,Madhavaram,15.93540,77.35610,01-08-23,2.6
Andhra,Pradesh Kurnool,Mantralayam,Tungabhadra,15.94780,77.30140,01-08-23,5.3
Andhra,Pradesh Kurnool,Orvakal,Orvakallu,15.68580,78.17580,01-08-23,4.2
Andhra,Pradesh Kurnool Pattikonda,Rajala,Mandagiri,15.43590,77.47350,01-08-23,3.8
Andhra,Pradesh Kurnool,Veldurthi,Veldurthy,15.55310,77.92690,01-08-23,2.2
Andhra,Pradesh Kurnool,Yemmiganur,Yemmiganur,15.75560,77.45820,01-08-23,4.5
Andhra,Pradesh Kurnool,Yemmiganur,Yemmiganur,15.75680,77.45830,01-08-23,4.1
Andhra,Pradesh Nandyal,Allagadda,Battulur,15.24520,78.50578,01-08-23,4.1
Andhra,Pradesh Nandyal,Atmakur,Atmakur,15.87427,78.57705,01-08-23,1.5
Andhra,Pradesh Nandyal,Atmakur,Venkatapuram,15.88315,78.65440,01-08-23,1.8
Andhra,Pradesh Nandyal,Banaganapalle,Pathapadu,15.33489,78.15490,01-08-23,17.9
Andhra,Pradesh Nandyal Bandi,Atmakur,Santajutur,15.62604,78.53436,01-08-23,1.3
Andhra,Pradesh Nandyal,Chagalamarri,Muthalapenta,15.03920,78.60109,01-08-23,1.6
Andhra,Pradesh Nandyal,Gadivemula,Gudivemula,15.66742,78.44095,01-08-23,4.2
Andhra,Pradesh Nandyal,Kolimigundla,Kolimigundla,15.07472,78.10780,01-08-23,10.6
Andhra,Pradesh Nandyal,Mahanandi,Mahanandi,15.46921,78.61999,01-08-23,10.1
Andhra,Pradesh Nandyal,Nandikotkur,Nandikotkur,15.85667,78.26411,01-08-23,7.7
Andhra,Pradesh Nandyal,Nandyal,Nandyal,15.48917,78.49468,01-08-23,0.2
Andhra,Pradesh Nandyal,Nandyal,Venkatapuram,15.31673,78.51404,01-08-23,2.6
Andhra,Pradesh Nandyal,Owk,Uppalapadu,15.17005,78.04314,01-08-23,1.1
Andhra,Pradesh Nandyal,Pagidyala,Moravakonda,15.95924,78.28763,01-08-23,5.4
Andhra,Pradesh Nandyal,Pamulapadu,Rudravaram,15.85028,78.47074,01-08-23,1.6
Andhra,Pradesh Nandyal,Panyam,Alamuru,15.45821,78.32480,01-08-23,4.0
Andhra,Pradesh Nandyal,Peapully,Yenugumarri,15.29824,77.78928,01-08-23,4.9
Andhra,Pradesh Nandyal,Rudravaram,Ahobilam,15.13398,78.67252,01-08-23,16.4
Andhra,Pradesh Nandyal,Sanjamala,Nossam,14.98822,78.39186,01-08-23,2.2
Andhra,Pradesh Nandyal,Srisailam,Srisailam,16.07588,78.86710,01-08-23,0.8
Andhra,Pradesh Nandyal,Srisailam,Srisailam,16.07718,78.86097,01-08-23,3.4
Andhra,Pradesh Nandyal Velugodu G,Regadi,Gudur,15.71271,78.47841,01-08-23,1.1
Andhra,Pradesh Ntr,A.Konduru,Ramchandrapuram,16.87266,80.63975,01-08-23,2.9
Andhra,Pradesh Ntr Gampalagudem,Gampala,Gudem,16.99960,80.52424,01-08-23,2.1
Andhra,Pradesh Ntr,Gampalagudem,Garikapadu,16.95097,80.05233,01-08-23,3.2
Andhra,Pradesh Ntr,Gampalagudem,Veenagadapa,16.97207,80.53118,01-08-23,2.1
Andhra,Pradesh Ntr,Ibrahimpatnam,Ibrahimpatnam,16.58959,80.52203,01-08-23,0.8
Andhra,Pradesh Ntr,Jaggayyapeta,Muktyala,16.82730,80.07600,01-08-23,12.5
Andhra,Pradesh Ntr,Kanchikacherla,Kanchikacharla,16.67457,80.39880,01-08-23,2.7
Andhra,Pradesh Ntr,Mylavaram,Chandragudem,16.80788,80.63011,01-08-23,5.4
Andhra,Pradesh Ntr,Mylavaram,Mailavaram,16.75266,80.63925,01-08-23,3.9
Andhra,Pradesh Ntr,Nandigama,Annasagaram,16.78926,80.27355,01-08-23,5.8
Andhra,Pradesh Ntr,Nandigama,Itavaram,16.73498,80.30439,01-08-23,3.5
Andhra,Pradesh Ntr,Penuganchiprolu,Penuganchiprolu,16.90186,80.24724,01-08-23,2.4
Andhra,Pradesh Ntr,Reddigudem,Kottareddigudem,16.87677,80.74138,01-08-23,3.9
Andhra,Pradesh Ntr,Tiruvuru,Chintalapadu,17.03118,80.55562,01-08-23,1.6
Andhra,Pradesh Ntr,Tiruvuru,Kakarla,17.05607,80.63534,01-08-23,3.1
Andhra,Pradesh Ntr,Tiruvuru,Tiruvur,17.11435,80.61420,01-08-23,3.4
Andhra,Pradesh Ntr,Tiruvuru,Tiruvuru,17.09872,80.61297,01-08-23,2.6
Andhra,Pradesh Ntr,Vatsavai,Makkapeta,16.92517,80.19150,01-08-23,3.0
Andhra,Pradesh Ntr,Veerullapadu,Jagannathapuram,16.72952,80.41001,01-08-23,10.6
Andhra,Pradesh Ntr,Veerullapadu,Jayanthi,16.82016,80.44252,01-08-23,5.4
Andhra,Pradesh Ntr,Veerullapadu,Narsimharaopalem,16.72292,80.42345,01-08-23,5.5
Andhra,Pradesh Ntr Vijayawada Rural,A,Konduru,16.96322,80.64803,01-08-23,1.8
Andhra,Pradesh Ntr,Vissannapet,Vissannapet,16.94200,80.78355,01-08-23,2.7
Andhra,Pradesh Palnadu,Amaravathi,Amaravati,16.57330,80.36120,01-08-23,1.2
Andhra,Pradesh Palnadu,Amaravathi,Narakullapadu,16.53290,80.36630,01-08-23,1.7
Andhra,Pradesh Palnadu,Amaravathi,Ungutur,16.49410,80.36450,01-08-23,2.2
Andhra,Pradesh Palnadu,Amaravathi,Vykuntapuram,16.56600,80.41270,01-08-23,2.1
Andhra,Pradesh Palnadu,Amaravathi,Zupudi,16.56610,80.25720,01-08-23,3.8
Andhra,Pradesh Palnadu,Bellamkonda,Bellamkonda,16.49220,80.00760,01-08-23,13.1
Andhra,Pradesh Palnadu,Bollapalle,Gandiganumula,16.29711,79.57545,01-08-23,30.7
Andhra,Pradesh Palnadu,Bollapalle,Vellatur,16.11930,79.65060,01-08-23,8.4
Andhra,Pradesh Palnadu,Chilakaluripet,Chilkaluripet,16.08510,80.17650,01-08-23,1.8
Andhra,Pradesh Palnadu,Chilakaluripet,Kavuru,16.14191,80.12124,01-08-23,2.5
Andhra,Pradesh Palnadu,Chilakaluripet,Maddirala,16.09470,80.09090,01-08-23,5.3
Andhra,Pradesh Palnadu,Dachepalle,Dachepalle,16.59833,79.72838,01-08-23,5.3
Andhra,Pradesh Palnadu,Durgi,Durgi,16.42340,79.53710,01-08-23,12.9
Andhra,Pradesh Palnadu,Edlapadu,Timmapuram,16.14910,80.20480,01-08-23,5.8
Andhra,Pradesh Palnadu,Gurazala,Gurazala,16.55800,79.63250,01-08-23,0.8
Andhra,Pradesh Palnadu Ipur,A.,Muppalla,16.24340,79.84150,01-08-23,3.0
Andhra,Pradesh Palnadu,Ipur,Gopuvaripalem,16.21030,79.80553,01-08-23,3.3
Andhra,Pradesh Palnadu,Ipur,Ipur,16.22600,79.77680,01-08-23,3.7
Andhra,Pradesh Palnadu,Ipur,K.Upparapalem,16.13936,79.79065,01-08-23,2.4
Andhra,Pradesh Palnadu,Ipur,Kocherla,16.14920,79.75820,01-08-23,2.2
Andhra,Pradesh Palnadu,Krosuru,Krosur,16.54290,80.13930,01-08-23,4.3
Andhra,Pradesh Palnadu,Krosuru,Pisapadu,16.49790,80.14310,01-08-23,4.6
Andhra,Pradesh Palnadu,Krosuru,Utukuru,16.56600,80.20180,01-08-23,4.0
Andhra,Pradesh Palnadu,Machavaram,Murjampadu,16.59060,79.90840,01-08-23,9.0
Andhra,Pradesh Palnadu,Machavaram,Pillutla,16.53850,79.90570,01-08-23,2.9
Andhra,Pradesh Palnadu,Muppalla,Golapadu,16.30670,80.08330,01-08-23,3.8
Andhra,Pradesh Palnadu,Nadendla,Nadendla,16.17620,80.18430,01-08-23,5.0
Andhra,Pradesh Palnadu,Narasaraopeta,Jonnalagadda,16.24180,80.08290,01-08-23,3.7
Andhra,Pradesh Palnadu,Narasaraopeta,Lingamguntla,16.23100,80.03180,01-08-23,6.9
Andhra,Pradesh Palnadu,Narasaraopeta,Pamidimarru,16.12860,80.02200,01-08-23,5.1
Andhra,Pradesh Palnadu,Narasaraopeta,Uppalapalem,16.19381,80.02991,01-08-23,3.7
Andhra,Pradesh Palnadu,Nekarikallu,Inmetla,16.37849,79.98250,01-08-23,5.9
Andhra,Pradesh Palnadu,Nekarikallu,Velpur,16.12961,79.86519,01-08-23,2.1
Andhra,Pradesh Palnadu,Nuzendla,Inovolu,15.99320,79.67040,01-08-23,3.5
Andhra,Pradesh Palnadu,Piduguralla,Brahmanpalli,16.51740,79.83110,01-08-23,6.0
Andhra,Pradesh Palnadu,Piduguralla,Guttikonda,16.43060,79.83220,01-08-23,4.5
Andhra,Pradesh Palnadu,Piduguralla,Zullakallu,16.44510,79.79100,01-08-23,2.0
Andhra,Pradesh Palnadu,Rajupalem,Anupalem,16.46390,79.95869,01-08-23,6.4
Andhra,Pradesh Palnadu,Rajupalem,Anupalem,16.46352,79.95878,01-08-23,6.4
Andhra,Pradesh Palnadu,Rajupalem,Kondamodu,16.46125,79.92031,01-08-23,11.1
Andhra,Pradesh Palnadu,Rajupalem,Kondamodu,16.46080,79.92060,01-08-23,7.2
Andhra,Pradesh Palnadu,Rentachintala,Rentachintala,16.55140,79.54770,01-08-23,6.4
Andhra,Pradesh Palnadu,Rentachintala,Tummurukota,16.55819,79.46019,01-08-23,8.1
Andhra,Pradesh Palnadu,Rompicherla,Annavaram,16.22562,79.97226,01-08-23,3.1
Andhra,Pradesh Palnadu,Rompicherla,Rompicherla,16.21000,79.91330,01-08-23,3.5
Andhra,Pradesh Palnadu,Rompicherla,Santagudipadu,16.25340,79.91410,01-08-23,4.9
Andhra,Pradesh Palnadu,Sattenapalle,Rentapalle,16.47130,80.13640,01-08-23,5.6
Andhra,Pradesh Palnadu,Sattenapalle,Sattenapalli,16.40630,80.14790,01-08-23,2.1
Andhra,Pradesh Palnadu,Veldurthy,Mandadi,16.40840,79.40540,01-08-23,8.6
Andhra,Pradesh Palnadu,Veldurthy,Sirigiripadu,16.30430,79.32630,01-08-23,7.0
Andhra,Pradesh Palnadu Vinukonda,Gonuguntla,Varipalem,16.02760,79.79290,01-08-23,4.7
Andhra,Pradesh Palnadu,Vinukonda,Vinukonda,16.05190,79.74340,01-08-23,6.8
Andhra,Pradesh Parvathipuram Manyam,Balijipeta,Balajipet,18.61133,83.52860,01-08-23,1.5
Andhra,Pradesh Parvathipuram Manyam,Balijipeta,Chilakalapalli,18.59297,83.53333,01-08-23,1.6
Andhra,Pradesh Parvathipuram Manyam,Garugubilli,Santhoshapuram,18.77185,83.50635,01-08-23,4.6
Andhra,Pradesh Parvathipuram Manyam,Komarada,Gangaraivalasa,18.85779,83.45795,01-08-23,2.5
Andhra,Pradesh Parvathipuram Manyam,Komarada,Komarada,18.89838,83.46246,01-08-23,6.6
Andhra,Pradesh Parvathipuram Manyam,Komarada,Vikrampuram,18.81211,83.44511,01-08-23,1.4
Andhra,Pradesh Parvathipuram Manyam,Kurupam,Gumma,18.95874,83.64385,01-08-23,1.8
Andhra,Pradesh Parvathipuram Manyam,Kurupam,Kurupana,18.86602,83.55304,01-08-23,4.7
Andhra,Pradesh Parvathipuram Manyam,Palakonda,Palakonda,18.59812,83.76553,01-08-23,2.0
Andhra,Pradesh Parvathipuram Manyam,Palakonda,Palakonda,18.60245,83.75404,01-08-23,4.2
Andhra,Pradesh Parvathipuram Manyam,Palakonda,Thumarada,18.60846,83.71434,01-08-23,0.7
Andhra,Pradesh Parvathipuram Manyam,Parvathipuram,Parvatipuram,18.77248,83.42375,01-08-23,0.9
Andhra,Pradesh Parvathipuram Manyam,Salur,Saluru,18.52449,83.20765,01-08-23,2.0
Andhra,Pradesh Parvathipuram Manyam,Salur,Sanyasirajupeta,18.51730,83.20788,01-08-23,1.3
Andhra,Pradesh Parvathipuram Manyam,Seethampeta,Haddubangi,18.73200,83.82570,01-08-23,2.6
Andhra,Pradesh Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,01-08-23,22.3
Andhra,Pradesh Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,01-08-23,3.5
Andhra,Pradesh Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,01-08-23,4.6
Andhra,Pradesh Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,01-08-23,4.0
Andhra,Pradesh Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,01-08-23,0.9
Andhra,Pradesh Prakasam,Ardhaveedu,Maguturu,15.69130,79.08330,01-08-23,22.2
Andhra,Pradesh Prakasam,Bestavaripeta,Bestavaripeta,15.55370,79.10880,01-08-23,4.6
Andhra,Pradesh Prakasam,Bestavaripeta,Bestavaripeta,15.54279,79.10865,01-08-23,2.9
Andhra,Pradesh Prakasam,Bestavaripeta,Somavaripeta,15.55790,79.10700,01-08-23,5.4
Andhra,Pradesh Prakasam,Cumbum,Porumamilapalli,15.56220,79.08810,01-08-23,1.9
Andhra,Pradesh Prakasam,Cumbum,Turumella,15.52280,78.98610,01-08-23,2.8
Andhra,Pradesh Prakasam Darsi,Botla,Palem,15.73409,79.78029,01-08-23,5.5
Andhra,Pradesh Prakasam,Darsi,Darsi,15.76250,79.67670,01-08-23,4.0
Andhra,Pradesh Prakasam,Donakonda,Donakonda,15.83100,79.48720,01-08-23,7.0
Andhra,Pradesh Prakasam Donakonda,P,Venkatapuram,15.76250,79.47620,01-08-23,21.0
Andhra,Pradesh Prakasam,Donakonda,Rudrasamudram,15.83750,79.39690,01-08-23,22.1
Andhra,Pradesh Prakasam,Dornala,Hasnabad,15.89340,79.12430,01-08-23,14.9
Andhra,Pradesh Prakasam,Giddaluru,Mundlapadu,15.34220,78.90350,01-08-23,49.3
Andhra,Pradesh Prakasam,Giddaluru,Uyyalavada,15.21330,78.89530,01-08-23,9.0
Andhra,Pradesh Prakasam,Kondapi,Kondepi,15.41330,79.86810,01-08-23,8.0
Andhra,Pradesh Prakasam,Kurichedu,Vengaiahpalem,15.92360,79.59420,01-08-23,5.3
Andhra,Pradesh Prakasam,Maddipadu,Maddipadu,15.61210,80.02590,01-08-23,4.2
Andhra,Pradesh Prakasam,Markapur,Kandivanipalle,15.70000,79.29570,01-08-23,54.3
Andhra,Pradesh Prakasam,Markapur,Komatikunta,15.75250,79.22850,01-08-23,44.7
Andhra,Pradesh Prakasam,Markapur,Thippaipalle,15.68669,79.17682,01-08-23,50.7
Andhra,Pradesh Prakasam,Marripudi,Juvvigunta,15.43390,79.72890,01-08-23,6.1
Andhra,Pradesh Prakasam,Mundlamuru,Marella,15.87130,79.90390,01-08-23,3.0
Andhra,Pradesh Prakasam,Mundlamuru,Marella,15.28947,79.58370,01-08-23,5.0
Andhra,Pradesh Prakasam,Mundlamuru,Voolagallu,15.80735,79.78070,01-08-23,1.7
Andhra,Pradesh Prakasam Naguluppala,Padu,Chedalavada,15.60837,80.09308,01-08-23,2.0
Andhra,Pradesh Prakasam Naguluppala,Padu,Uppugundur,15.67530,80.16390,01-08-23,1.1
Andhra,Pradesh Prakasam,Ongole,Ongole,15.50935,80.04730,01-08-23,2.0
Andhra,Pradesh Prakasam,Pamur,Malakonda,15.11520,79.63870,01-08-23,13.2
Andhra,Pradesh Prakasam,Pamur,Veggampalli,15.17390,79.44330,01-08-23,6.9
Andhra,Pradesh Prakasam Peda,Araveedu,Gundamcherla,15.79070,79.12600,01-08-23,37.4
Andhra,Pradesh Prakasam Pedacherlo Palle,Guntu,Palle,15.15040,79.53080,01-08-23,6.5
Andhra,Pradesh Prakasam Pedacherlo Palle P,C,Palli,15.27030,79.57440,01-08-23,8.0
Andhra,Pradesh Prakasam Pedacherlo Palle,Pedda,Alavalapadu,15.32720,79.62670,01-08-23,6.0
Andhra,Pradesh Prakasam,Podili,Agraharam,15.59446,79.68223,01-08-23,7.5
Andhra,Pradesh Prakasam,Podili,Katurivaripalem,15.59800,79.63980,01-08-23,12.0
Andhra,Pradesh Prakasam,Podili,Oneguruvaipalem,15.68250,79.64610,01-08-23,10.0
Andhra,Pradesh Prakasam,Podili,Tallamalla,15.59330,79.72670,01-08-23,5.8
Andhra,Pradesh Prakasam,Ponnaluru,Muttarasupalem,15.24860,79.84080,01-08-23,4.7
Andhra,Pradesh Prakasam,Ponnaluru,Venkupalem,15.30291,79.74130,01-08-23,8.6
Andhra,Pradesh Prakasam,Ponnaluru,Venkupalem,15.30220,79.74690,01-08-23,7.6
Andhra,Pradesh Prakasam Santhanuthala,Padu,Santanutalapadu,15.54610,79.93940,01-08-23,2.9
Andhra,Pradesh Prakasam,Tarlupadu,Tadivaripalli,15.58990,79.27550,01-08-23,21.7
